review,rating
"Menghubungi apotik satu demi satu untuk mencari obat resep, yang kebetulan sedang habis dimana-mana. Akhirnya memutuskan mencoba memesan obat via aplikasi, untuk pertama kalinya. Ternyata prosesnya sangat mudah, mulai dari mencari ketersediaan BNN obat secara real-time, mengatur pengantaran, sampai obat tiba di rumah, selesai dalam waktu kurang dari 60 menit. Aplikasi yang sangat bermanfaat, sangat memberikan kemudahan. Terima kasih.",5
"Bersyukur banget ketemu ni aplikasi, jadi bisa konsultasi dengan dokter spesialis khususnya spkk, dengan harga terjangkau, berkat ni aplikasi jerawatku membaik😭😭😭, hehehe penjelasan chat dokternya juga jelasss dan berusaha mendengarkan pasien. Luv yuuuu😭❤",5
Maaf saya edit karna pembatalan pesanan lewat aplikasi selalu gagal terus dengan CS yang tidak teliti membaca pesan sehingga harus berkali kali dijelaskan baru paham.. No.pesanan 692DJP-0103 tolong kembalikan saldo GOPAY saya !!,1
"semakin ga jelas,,semakin kesini semakin gaje,, udh konsul dan nyaman pakai obat yg dikasih,, terus mau lihat resep obat yg diberikan sekrg jd hilang semua hasil konsul nya, harus konsul lagi biar dapat rsep obatnya,, dulu history resep nya suka ada walau lama ga dibuka.",1
Aplikasi yg bagus. terutama bisa jauh lebih dekat berkonsultan dengan dokter. dengan media informasi online ini bisa memudahkan pasien tak perlu lagi pergi jauh jauh untuk menanyakan berbagai informasi kesehatan. like bgt... harus download yaa,4
"Sangat membantu , buat beli obat2an.. apalagi saya punya bayi yg bsedang sakit di rumah . Di pandemi covid19 ga berani bawa kemana2 apalagi ke rs . Sangat praktis, dokter nya ramah2 penjelasannya jugaa sangat jelas . Terima kasih halodoc",5
"Najiiss aplikasi rusak!! Saya mesen obat dengan pilihan pembayaran dengan virtual account, sudah dibayar tapi gak bisa terkonfirmasi!!! Saldo saya juga udah terlanjur kepotong, gak jelas ntah bakal dibalikin apa gak!! Hati² buat yang lain, beruntung saya cuma rugi 53.700",4
"Dulu bagus.. tapi kok. Hari ini ada kejadian aneh. Saya Konsul dengan dokter gizi .. belom waktunya abis .. dokter udh gak respon. Gak jawab samsek pertanyaan saya. Okey lah kalau waktunya abis.. saya nungguin Ampek terbengong"". Trus saya coba dokter ke dua. Sama juga.. awalnya lancar.. eh mendekati waktu habis.. dokter sudah tdk respon. Pdhl saya masih ada waktu sesi. Ini agak gak nyaman sih menurut saya.. tolong solusinya yaaa . Kalau kinerja halodoc SPT ini saya bakal kecewa bngt",3
"2 kali pake aplikasi ini untuk beli obat, sangat membantu sekali. Hanya saja kurang paham katanya gratis ongkir tapi terakhir pake kena ongkir. Apa ada minimal order ya",4
"Chat Slow respon. Telp tidak diangkat hanya mesin penjawab, lalu sambungan telp terputus dengan sendirinya. Jadwal Periksa PCR jam 7 pagi...petugas belum standby..hasil H+1 ..sdh lebih dr 24 jam tidak ada info hasil. Engga lagi pakai aplikasi ini",1
"saya pikir ini aplikasi yang bagus, tapi belum saya coba, dan saya berharap saat konsultasi bersama dokter, bisa KIRIM GAMBAR penyakit yang sedang di derita, agar bisa di ketahui dokter lebib jelas, jika belum ada FITUR KIRIM GAMBAT, semoga ini menjadi saran yang bagus dari saya. terima kasih",4
"Langsung kasih 5 bintang, karena info nya sangat membantu sekali, juga banyak pilihan dokter yang dapat membantu untuk mengetahui penyakit yg kita alami, terima kasih tsel yang telah bermitra dengan Halodoc, sukses selalu dan semakin banyak pelanggannya, untuk aplikasi Halodoc tetap mengupdate infonya dan aplikasinya. Sukses semua.",5
"Kenapa pembayaran mesti pake uang elektronik ( gopay, link aja) sama kartu kredit sih ?? Jadi gak bisa lakuin pembayaran dan otomatis gak bisa Konsul. Auto hapus aplikasi 😩",2
"kenapa waktu saya setelah download halodoc terus pas disuruh mengaktifkan lokasi/menentukan lokasi sama sekali tidak bisa dipencet ya? tolong dong, soalnya mau buat pesan vaksinasi covid 🙏🏻🙏🏻🙏🏻 please help me.",3
"Baru kali ini ak sangat kecewa dengan aplks ini awal2 saya pake bagus pengiriman sesuai aplikasi tapi sekarang masalah pengiriman sangant tidak memuaskan,pengiriman tidak sesuai jadwal aplikasi padahal sudah ada di kabupaten Saya tapi di jawab ada kendala dengan alamat lah padahal kalo di cari di google maps itu sudah tertera jelas alamatnya,ini aplikasi saya mau beli obat masa harus di tunda 2 hari lagi karena pengiriman sekarang hari sabtu ,orang sakit bukanya sembuh malah di suruh tahan sakit",1
"Paket obat saya sudah 1 minggu lebih belum nyampe juga, mau cek resinya nomor resinya ngga ada, nga ada keterangannya juga barangnya dokirim dari apotek mana, tiap hari estimasi sampainya berubah terus",1
"Tolong halodoc sistemnya diperbaiki lagi, sy sudah transfer beli obat , tapi pas sy cek lagi status pesanan masih dikeranjang blm terbayar,chat ke cs ktnya pembayaran blm ada pdhl sy sudah kirim bukti sc trf an dan mutasi nya ,disuruh tunggu 1x24 jam pdhl saya lagi sakit dan butuh cepat obatnya, tambah ngedrop nih badan..😭",1
"Respon dokter cepat dan penjelasannya pun sangat jelas.. Aplikasinya sangat membantu bagi saya, Semoga lebih baik dan lebih di tingkatkan lg kenerjanya. Tq Halodoc😚",5
"Aplikasi mudah di mengerti. Bagian cs sangat ramah, ada masalah saat sertifikat vaksin tidak keluar dibantu dengan cepat dan sampai sudah benar. Good job",5
"Chat bantuan error mulu, selalu balik ke menu awal. Komunikasi sama driver jg susah. Obat saya sampe di balikin lagi ke apotik nya gara"" susah komunikasi sama driver dan CS halodoc. Giliran ngobrol sama dokter lancar"" az. Susah untuk pemesanan nya. Saya kasih bintang 1 dlu..",1
Sangat rekomendasi.. Chat balesan nya benar2 bukan robot atau komputer yang membalas.. tapi benar2 dokternya.. Karena ada kesalahan pengetikan dari dokter.. Anak saya sakit gigi dan berlubang diminta fotonya dan semua jawabanya nyambung dan memuaskan.. Lebih murah konsultasi di Halodoc ketimbang ngantri di RS sudah lama mahal pula..,5
Puas sekali dgn Halodoc...saat kondisi badan butuh tanya dokter bebas tentuin dan dan tentuin dokter manapun yang diingin ditanyakan...Terima kasih sangat membantu sekali..,5
"Sangat membantu secara teknis juga psikis Komunikasi jadi jelas dan bisa disertai gambar. Pasien bisa foto pisik, foto hasil isg, hasil treadmil, hasil laboraturium dll",5
"2x menggunakan layanan konsultasi kejiwaan. Untuk pengalaman pertama cukup bagus namun, pengalaman kedua agak mengecewakan. Mungkin karena sesi konsultasi dilaksanakan secara virtual berbasis chat rasanya kurang maksimal. Tapi sepadanlah dengan harga😁. Besar harapan saya baik apk maupun dokter di dalamnya memberikan pelayanan yang lebih baik di kemudian hari.",4
sangat membantu... cm pengetahuan dokter mengenai obat terbatas... sy tanya ttg obat justru sy tau obat itu dari dokter... tp dokter yg ini ga tau obat tersebut.. kan aneh... tp sdh lah.. untuk aplikasi sangat bagus,5
"Pesanan saya bagaimana.. sudah diterima tapi saya belum menerima. Siapa penerimanya dan kenapa kurir tidak telpon ke saya, seharusnya kurir menghubungi. Siapa kurirnya ga ada keterangannya dan no. Telponnya. Kurir shipper itu apa? Gak profesional banget pengirimannya. Mana pesanan saya belum terima??",1
"Maps nya tidak akurat, tdk bisa refresh maps, geser maps harus 2 jari. Pergerakan driver tidak real time harus keluar app dlu, masuk lagi untuk cek posisi driver",3
"Kecewa banget sama halodoc, saya pesen natur e advance dengan satuan harga 79000 yg saya pesan dua, dan saldo sudah di potong dengan harga 2 barang tp yg datang cuma 1 aja, bener2 kecewa",1
"Pembelian obat tidak bisa memilih apotik,dapat apotik dari aplikasi selalu yang jarak jauh. Waktu tempuh sampai 90 menit lebih. Mungkin bisa dibuat opsi untuk pemilihan apotik terdekat. Karna kita beli pakai aplikasi biar memudahkan dan mempersingkat Bukan malah makin lama.",2
"Alhamdulillah apknya sangat membantu, hanya saja saya pernah mengalami pembayaran sudah terpotong tapi tdk bisa konsultasi padahal itu dana terakhirku, berharap dapat konsul malah tdk bisa, mau pindah konsul dokter lain tapi uangnya sudah tidak ada. 🥲 semoga bisa jadi pertimbagan buat apknya.",4
"Kenapa saat konsultasi,, jika resep sudah diberikan oleh dokter,, sudah ga bisa lagi dirubah? Saat klik cek harga,, baru diketahui apakah tercover asuransi atau tidaknya.. jd obat tidak bisa diganti lagi.. Mohon diperbaiki utk hal ini..",3
"Saat buka aplikasi loading terus, sampe akhirnya coba reinstall. Setelah login ke halaman dashboard masih tetep sama loading terus. Tombol apapun di pencet gabisa. Developer nya gimana itu? Segera perbaiki utk kenyamanan pengguna.",1
"Gw daftar ini apk karena ada sales yg datang buat nawarin daftar, dan gw mau dong soalnya sales gw itu tmn gw sndiri. Sampe di minta data diri sampe rekening jg di data in. Dan gw percaya aja orang itu tmn gw. Eh tau2 nya apk ga ke pake tiap bulan ke potong 39 k di rekening adehhh.. klo buat gw 39 k selaku anak rantau ya bisa buat makan 3 hari. Lah ini kepotong terus2an. Gmna cara berhentinya",1
"Suka banget sama halodoc, terutama sama dr. Allan Archie Sp.A penjelasannya detail, runut, dan menenangkan Buibuk macam saya yg suka panik kalo anak kenapa2. Thank u halodoc, thank u dr. Allan sukses terus!",5
"Sistem penggunaan nya mudah dan cepat, privasi terjaga, hanya saja belum tentu dokter dengan rating tinggi itu bisa memberikan penjelasan dengan baik dan sabar.",4
"Saya bikin janji Tes PCR yg hasilnya keluar H+1 tgl 5 Juli. Sampe sekarang di App saya gak keluar hasilnya, CS jg slowres. Akhirnya kmrn minta sendiri ke RS tempat saya PCR, DAN UDAH ADA DOONG hasilnyaaa. Sianjing kalo hasilnya masih harus manual minta ke RSnya, trs app ini hny sbg prantara pendaftaran gt, gw sih gapapa. Tp jan sok bilang bs fungsi iniitu tp nyatanya preetttttttttt",1
"Buka aplikasi baru masuk dah error gak bisa diaplikasikan. buka website sama aja udah login ke logout sendiri masuk lagi gak bisa error server. Kok makin hari dipersulit, orang sakit aja dipersulit. Buang buang waktu",1
"Pesan dini hari jam 3 berharap langsung dianterin cepet, malah driver tidak bisa dihubungi dan alhasil udah nunggu 90 menit masih belum ada kabar. Harga tertera di App. Dan di Apotek juga berbeda karena setelah melakukan pembayaran pihak Apotek telfon untuk menginformasikan perbedaan harga dan suruh bayar lagi untuk kekurangannya. Kalo bisa untuk komunikasi ke berbagai pihak (Driver ataupun CS) jangan menggunakan pulsa, udah beli obat mahal driver susah dihubungi, mau laporan harus ongkos Pulsa.",1
Pengiriman ga jelas..... ga bisa pilih jasa pengirim apa... di kasih resi jasa pengiriman shipper....estimasi obat dateng ga tepat...komplain ke jasa kirim shipper di kasih resi si cepat...bukannya mempermudah palah bikin repot.... tolong di perbaiki lagi....baru saya kasih bintang 5,1
Layanan pengiriman buruk. Konsultasinya okey tp pengirimannya lelet sekali buruk. Pesan dari jam 4 sampe jam 6 sore baru otw. Harusnya langsung ada pilihan apotek mana yg terdekat lalu dihubungkan dg aplikasi Lalu order langsung. Cuma beli obat nunggunya lama sekali,1
Aplikasi ini sangat membantu untuk deteksi awal penyakit dan kita juga tidak perlu ke rumah sakit / klinik bisa menghemat waktu dan ongkos Terimakasih halodoc ❤️ terus ditingkatkan untuk pelayanan nya dan kalo bisa lebih banyak diskon 🤭😂,5
"Aplikasi yg baik dan cukup membantu. Sayang versi yang terbaru, tidak ada COD malah jadi menyulitkan untuk bertransaksi, sebaiknya opsi COD tetap di pertahankan",5
"sy suka app nya sangat bermanfaat untuk konsultasi dan tanya2 soal kesehatan sy, menghemat waktu jd ga perlu keluar rumah atau cuti kerja kalo cuma buat konsultasi aja.. Fitur lengkap mudah dipahami, harga sama seperti konsul offline tapi gamasalh, terimakasih",5
Tolong diperbaiki aplikasi nya lemot bgt sampe hp saya ikutan lemot :( udah coba install ulang jg. Hp saya 8/128 buka grab/gojek bahkan genshin impact aja lancar. Cuma halodoc aja yg lemot,3
"Sangat terbantu dgn halodoc, apalagi bisa asuransi. Hanya durasi waktunya perlu ditambah. Jd tidak terkendala ketika ada gangguan jaringan",5
"Bikin hp error. Gak bisa kembali dan klo beli beberapa obat, aplikasi nya langsung error. Gak bisa k menu utama. Hrs d restart dulu. Dan itupun hrs menunggu lama buat loading halodoc nya. Jd hrs d uninstall deh... bikin emosi",1
Sangat bermanfaat tapi untuk isi saldo ga ada pilihan bayar d minimarket jd ribet .. Mudah2n kedepannya d tambah fitur pembayaran lewat minimarket terimakasih,5
"menurut saya ini aplikasi paling befaedah seindonesia raya..dokter spesialis super lengkap, chat cepat bgt dibalas..kehilangan kata-kata lah saya utk mengungkapkan betapa luar biasa sekali aplikasi ini..smoga smua orang yang ada dibalik aplikasi ini diberkahi Allah SWT..Aamiin..",5
"Kasih voucher ke driver ga niat 100% syarat nya berlaku untuk pengguna baru. Driver yang udah pernah mesen jd ga bisa pakai semua voucher lah. Kalo kasih voucher yg niat lah buat driver jangan setengah2. Klo mau bantu ya full ga usah pake embel2 pengguna baru ribet, ga praktis.",1
"Kecewa dengan halodoc, obat di pesan tapi tidak sampai, chat CS jawaban dalam proses, di komplain kembali diminta komplain lewat email, di email tidak ada kepastian, uang pembayaran obat nyangkut dan diminta nunggu sampai 7-14 hari kerja.... Sumpah ga rekomen bgt aplikasi ini, ga bisa di manfaatkan untuk orang yang butuh segera obatnya ada. Saran ga usah download app ini. Kecewa berat",1
"Mudah dalam aplikasinya. Artinya, sy baru pakai sekali, langsung paham tidak ada kendala. Juga pengembaliam dana dlm hitingan detik. Semoga jika ada update tidak merubah yg sdh ada",5
"Pelayanan konsultasi sangat cepat tanpa perlu menunggu lama, dokter juga sangat tanggap juga bisa mengatur janji konsultasi. Tapi voucher tidak bisa digunakan sama sekali, alangkah baiknya jika sudab mengeluarkan kode voucher bisa digunakan jadi bermanfaat. Dan terkadang saat kita benar² memerlukan obat tsb estimasi terlalu lama",5
Sangat sangat sangat membantu sekali. Bisa berkonsultasi dengan dokter langsung hanya melalui chating via aplikasi tidak harus bertemu langsung dengan dokter nya. Banyak juga dokter dokter spesialis nya. Dan bisa membeli Obat secara online hanya dengan hitungan menit saja obat sudah sampai,5
"Pelayanannya selama ini sudah sangat bagus, tapi kenapa sudah 3 bulan pembayaran lewat kartu kredit slalu ditolak? Saya sudah menghubungi pihak bank katanya tidak ada masalah, transaksi e-commerce di aplikasi lain juga lancar, hanya Halodoc saja yang tidak bisa. Halodoc cuma bisa terima transaksi lewat gopay atau debit. Tolong diperbaiki secepatnya. Terima kasih.",4
"Tidak bisa menyimpan alamat secara manual, alamatnya ditentukan secara otomatis... lokasi pin sudah sesuai tapi alamat yg muncul berbeda, masukin alamat manual malah yg keluar alamat2 rekomendasi yg gk jelas 😑 perbaiki itu, apa gunanya fitur simpan alamat kalau gk bisa disetting alamat secara manual?? contoh fitur simpan alamat dari E-commerce yg bisa simpan alamat secara manual, tag pin akurat sesuai alamat yg ter pin 🙄 isi alamatnya ribet",1
"Sangat tidak membantu, tidak seperti aplikasi sebelah yg memberi waktu yg panjang dan dokter sama sekali tidak solutif, sangat mengecewakan padahal harga lebih mahal dri aplikasi sebelah 👎",1
"Untuk respon dokter nya atas keluhan pasien tidak terlalu gimana di tanggapi kurang ada penjelasan atas keluhan pasien nya dan ada juga yang menjelaskan dengan bahasa medis dan membuat pasien tidak terlalu paham dan ditanya juga gak gimana dijelaskan dan membuat pasien malas untuk melakukan pertanyaannya lagi,Yah mungkin memang gak semuanya tapi yang saya temui memang begitu .Terima kasih.",3
"Aplikasi ini bener² berguna banget , cek kesehatan jadi mudah. Setiap cara book nya juga mudah banget. Sangattt membantuu sekaliiii halodoc ini",5
"Ngga jelas banget tiba-tiba dibatalin,mana ngga ada alasan pembatalannya lagi.Kalo seumpama dibatalin karena stok kosong kan harusnya ngga usah ditampilin dietalase dari awal,lah ini tiba-tiba main dibatalin aja,padahal udah ada keterangan diambil kurir",1
"Sangat membantu sekali disaat pandemi, takut ke faskes utk berobat, ada halodoc yg 24 jam melayani kita dengan cepat dan sesuai dgn yg kita keluhkan dan semua resep nya bagus2. Good job",5
"Aplikasinya mudah dimengerti, baru pertama kali download di Ciawi Puncak yang letak villanya agak terpencil. urgent ingin order obat. Setelah pesan dan pembayaran berhasil, tidak perlu waktu lama obat tiba di tempat. Thanks Halodoc.",5
